order_id,restaurant_id,food_item,order_time,delivery_time,delivery_distance,order_qty,order_value,delivery_method,traffic_condition,weather_condition,delivery_time_actual,delivery_delay,route_taken,customer_id,age,gender,location,order_history,customer_rating,cuisine,restaurant_name,order_frequency,loyalty_program,food_temperature,food_freshness,packaging_quality,food_condition,customer_satisfaction,small_route,bike_friendly_route,route_type,route_efficiency,predicted_delivery_mode,traffic_avoidance,,Item,Sample Price (CAD)
6fa175F,9,Chicken wings (8 pcs),2024-12-04,2024-12-04,5.41,12,144,Car,High,Sunny,0,-2.2,Route_1,78ec10a0-f491-4b1a-8a43-4007d5c99b59,37,Female,City_7,32,5,American,Riverstone Smokehouse,Weekly,No,Warm,1,2,Fair,1,TRUE,TRUE,Mixed,0.678230124,Car,No,,,
8af9c3X,9,Chicken wings (8 pcs),2024-09-21,2024-09-21,10.2,10,120,Car,Medium,Rainy,0,-2.45,Route_2,f6b3c1f4-860e-484a-bd7f-ccd33779ce23,37,Male,City_2,36,2,American,Riverstone Smokehouse,Weekly,Yes,Cold,2,3,Poor,4,FALSE,FALSE,Mixed,0.489139447,Car,No,,,
eee53cZ,9,Cookie,2024-02-20,2024-02-20,13.01,16,40,Walk,Medium,Sunny,0,4.74,Route_3,2dcee4f3-857a-4211-9c5a-91c3a86d6bd6,43,Female,City_2,24,3,American,Riverstone Smokehouse,Monthly,Yes,Hot,3,3,Good,3,TRUE,FALSE,Car-only,0.952930785,Car,Yes,,,
eb9c18A,9,Cup cake,2024-10-28,2024-10-28,13.36,20,75,Bike,Medium,Rainy,0,18.5,Route_3,634d9f6d-db6b-4382-936f-6eb66b415c06,60,Female,City_3,2,3,American,Riverstone Smokehouse,Weekly,Yes,Cold,1,4,Fair,5,TRUE,TRUE,Mixed,0.407621234,Bike,No,,,
e170f6V,9,Cup cake,2024-09-14,2024-09-14,6.8,4,15,Car,High,Snowy,0,13.55,Route_4,aa7b473a-8e13-4b26-b0cc-c214611ca727,51,Male,City_7,18,5,American,Riverstone Smokehouse,Weekly,No,Warm,2,4,Poor,5,TRUE,TRUE,Car-only,0.61795038,Car,No,,,
9be5ddD,9,Fried chicken (3 pcs),2024-11-13,2024-11-13,4.96,3,29.97,Bike,High,Snowy,0,19.68,Route_4,a400ff0c-e390-4e93-933e-ecbe4c633ea2,55,Male,City_10,17,4,American,Riverstone Smokehouse,Monthly,No,Cold,2,4,Poor,4,TRUE,TRUE,Bike-friendly,0.187884839,Car,No,,,
a03a0fB,9,PastrySmoothie,2024-08-27,2024-08-27,13.13,21,131.25,Bike,High,Rainy,0,1.39,Route_1,625c2a65-778e-4d1d-9d87-29dbf9205102,53,Male,City_10,27,4,American,Riverstone Smokehouse,Monthly,No,Cold,5,5,Fair,3,TRUE,TRUE,Bike-friendly,0.969488907,Car,Yes,,,
61bbc8M,9,PastrySmoothie,2024-03-27,2024-03-27,13.24,25,156.25,Bike,Low,Rainy,0,12.82,Route_2,dccdefd0-c792-4ad6-ae91-e87c427f4751,33,Other,City_1,45,3,American,Riverstone Smokehouse,Monthly,Yes,Cold,3,2,Fair,4,FALSE,FALSE,Car-only,0.139542895,Car,No,,,
463bbcW,9,PastrySmoothie,2024-05-13,2024-05-13,9.99,8,50,Walk,Low,Rainy,0,-7.68,Route_4,acaf7822-6ced-4e0a-99b9-2301ebff51ae,32,Female,City_3,34,2,American,Riverstone Smokehouse,Weekly,Yes,Cold,1,5,Poor,1,TRUE,TRUE,Bike-friendly,0.770415825,Bike,No,,,
91f9ccZ,9,PastrySmoothie,2024-03-07,2024-03-07,2.99,11,68.75,Walk,Medium,Sunny,0,-7.98,Route_5,31273a9a-e145-4bef-a942-606d3b119bec,24,Female,City_10,15,2,American,Riverstone Smokehouse,Monthly,Yes,Hot,4,3,Good,5,TRUE,FALSE,Mixed,0.003762781,Car,No,,,
a9b736O,9,Whole cake,2024-11-23,2024-11-23,4.72,8,256,Car,Low,Snowy,0,8.98,Route_3,b6726f50-a718-4d0f-94ce-fcb344a9a4e4,37,Female,City_9,2,2,American,Riverstone Smokehouse,Weekly,No,Cold,5,5,Fair,1,FALSE,TRUE,Bike-friendly,0.379901198,Car,No,,,
3f0977I,9,Whole cake,2024-11-05,2024-11-05,9.31,13,416,Bike,Medium,Snowy,0,-5.41,Route_5,5df1e17d-ed25-4512-8920-270e16ff185a,60,Male,City_2,2,4,American,Riverstone Smokehouse,Monthly,Yes,Cold,3,3,Fair,4,FALSE,TRUE,Mixed,0.649430824,Bike,No,,,
79e3e4M,9,Beef pie,2024-09-25,2024-09-25,5.72,1,6.5,Bike,Medium,Rainy,0,15.6,Route_1,9bce8bb7-3e6d-4397-9cfe-bdbdfa03b1c7,49,Other,City_3,20,1,American,Riverstone Smokehouse,Weekly,No,Cold,3,5,Fair,2,TRUE,TRUE,Mixed,0.947024851,Bike,Yes,,,
2d63e4S,9,Burger,2024-02-13,2024-02-13,9.19,20,190,Walk,High,Sunny,0,13.72,Route_4,38d2975d-934b-4484-9695-78bd9473bd57,38,Female,City_4,22,3,American,Riverstone Smokehouse,Monthly,No,Cold,2,3,Good,5,FALSE,TRUE,Mixed,0.809211028,Car,Yes,,,
6880bcP,9,Burger,2024-07-28,2024-07-28,14.31,18,171,Car,Low,Snowy,0,9.01,Route_1,dcef2a49-3fc5-4cc4-9665-7fef2691216c,25,Other,City_1,35,2,American,Riverstone Smokehouse,Monthly,Yes,Warm,5,4,Fair,4,FALSE,TRUE,Mixed,0.858250091,Car,Yes,,,
fbe3f8B,9,Burger,2024-05-10,2024-05-10,4.81,8,76,Car,Low,Snowy,0,-4.59,Route_1,fdf5e5bd-e2ac-4156-a889-c577d55ab2f4,50,Other,City_4,34,4,American,Riverstone Smokehouse,Monthly,Yes,Hot,1,1,Poor,5,TRUE,FALSE,Car-only,0.285519028,Car,No,,,
075086S,9,Chicken pie,2024-02-29,2024-02-29,11.45,2,12.5,Walk,High,Rainy,0,4.04,Route_1,fb2a7f73-3a25-4d92-b404-b58885d44ad2,59,Other,City_6,5,2,American,Riverstone Smokehouse,Monthly,No,Warm,2,4,Fair,5,TRUE,FALSE,Car-only,0.712911431,Car,No,,,
9e5b8dM,9,Chicken wings (8 pcs),2024-01-22,2024-01-22,4.9,13,156,Car,Low,Sunny,0,-0.34,Route_1,71d799c9-2019-4057-8c11-d4d5a031e4a4,24,Male,City_8,37,2,American,Riverstone Smokehouse,Weekly,Yes,Cold,3,4,Fair,4,TRUE,TRUE,Bike-friendly,0.974196773,Bike,Yes,,,
113693I,9,Chicken wings (8 pcs),2024-11-28,2024-11-28,2.23,11,132,Bike,Low,Snowy,0,-3.53,Route_3,4164be82-9404-4d9a-a28f-a7628a22ff35,53,Male,City_3,41,5,American,Riverstone Smokehouse,Monthly,No,Warm,4,2,Poor,3,TRUE,TRUE,Mixed,0.57362445,Bike,No,,,
4db48dA,9,Chicken wings (8 pcs),2024-01-23,2024-01-23,13.55,20,240,Car,Low,Sunny,0,10.54,Route_3,028b5e2d-ef2d-4a64-a0b9-5767494b85cf,43,Male,City_3,13,3,American,Riverstone Smokehouse,Monthly,Yes,Cold,1,1,Poor,5,TRUE,TRUE,Car-only,0.467532078,Bike,No,,,
b2c106J,9,Cup cake,2024-02-01,2024-02-01,8.06,7,26.25,Car,High,Rainy,0,1.53,Route_4,c66843b1-1cb3-4897-9482-5386e354028d,59,Other,City_10,18,2,American,Riverstone Smokehouse,Monthly,Yes,Hot,3,3,Good,4,TRUE,FALSE,Mixed,0.403224131,Car,No,,Beef Pie,6.5
e785e6N,9,Cup cake,2024-08-09,2024-08-09,13.43,4,15,Bike,Low,Sunny,0,-0.77,Route_1,9be899c6-432b-4443-b6f0-d1c17398f6b4,36,Female,City_3,15,3,American,Riverstone Smokehouse,Weekly,No,Cold,4,3,Poor,5,TRUE,TRUE,Car-only,0.628919827,Bike,No,,,
424239O,9,Fried chicken (3 pcs),2024-11-09,2024-11-09,11.82,5,49.95,Car,Medium,Snowy,0,13.84,Route_2,c0729bf9-5d17-4c76-96d5-5d4425acb8e2,40,Other,City_1,48,2,American,Riverstone Smokehouse,Monthly,Yes,Cold,3,2,Fair,4,TRUE,TRUE,Car-only,0.297668466,Bike,No,,,
e1077eA,9,Fried chicken (3 pcs),2024-03-14,2024-03-14,4.83,7,69.93,Walk,Low,Rainy,0,10.41,Route_5,20aed325-73c8-4a8f-895f-3b86bb0f14e4,29,Male,City_9,13,3,American,Riverstone Smokehouse,Monthly,No,Warm,2,4,Good,5,FALSE,TRUE,Car-only,0.481056144,Car,No,,,
5480fbR,9,Fried chicken (3 pcs),2024-09-10,2024-09-10,3.57,23,229.77,Bike,Medium,Sunny,0,-2.62,Route_5,b6d47f31-2b19-4065-b933-04d8d55bb23e,41,Male,City_10,21,2,American,Riverstone Smokehouse,Weekly,Yes,Hot,4,2,Fair,5,TRUE,TRUE,Bike-friendly,0.342916138,Bike,No,,,
22f3ffU,9,PastrySmoothie,2024-09-14,2024-09-14,12.32,21,131.25,Walk,High,Snowy,0,8.25,Route_5,59ba7fca-8ef5-4436-a9b4-a51932b71c93,19,Male,City_1,44,3,American,Riverstone Smokehouse,Weekly,No,Hot,3,2,Fair,1,TRUE,TRUE,Car-only,0.557138878,Car,No,,,
d89879N,9,PastrySmoothie,2024-05-09,2024-05-09,5.87,22,137.5,Walk,High,Rainy,0,7.61,Route_3,62b4a549-7757-491c-b293-42c907c90b48,49,Other,City_5,16,4,American,Riverstone Smokehouse,Monthly,Yes,Cold,2,1,Good,3,FALSE,TRUE,Bike-friendly,0.372054363,Car,No,,,
144109X,9,PastrySmoothie,2024-06-28,2024-06-28,5.39,1,6.25,Bike,Low,Sunny,0,-5.06,Route_3,3e0ff484-6429-49a4-9ae8-19affc358f45,37,Male,City_10,36,1,American,Riverstone Smokehouse,Weekly,No,Warm,4,3,Fair,4,TRUE,FALSE,Car-only,0.639896156,Car,No,,,
294f4cK,9,PastrySmoothie,2024-02-14,2024-02-14,7.39,22,137.5,Car,High,Snowy,0,18.62,Route_2,00e0eb6c-b1ed-40e7-9059-78370fde3b29,24,Female,City_5,4,2,American,Riverstone Smokehouse,Monthly,Yes,Cold,5,1,Poor,3,TRUE,TRUE,Bike-friendly,0.700571716,Car,No,,,
0663b6I,9,PastrySmoothie,2024-02-22,2024-02-22,14.06,4,25,Walk,Medium,Rainy,0,6.56,Route_4,42396271-e205-4a3a-845e-64774e116702,38,Male,City_10,11,1,American,Riverstone Smokehouse,Weekly,No,Hot,5,1,Poor,5,FALSE,TRUE,Bike-friendly,0.425469769,Bike,No,,,
3736ddJ,9,Whole cake,2024-04-22,2024-04-22,14.98,4,128,Car,Low,Snowy,0,3.89,Route_4,152f327f-4772-403a-b375-3d0db17cff5a,55,Male,City_1,37,4,American,Riverstone Smokehouse,Monthly,Yes,Warm,1,4,Poor,4,TRUE,TRUE,Car-only,0.227161654,Bike,No,,,
d6807aB,9,Beef pie,2024-01-01,2024-01-01,6.31,15,97.5,Car,Low,Snowy,0,-1.09,Route_2,a9f00424-6c47-49a6-aa65-9cea0a452507,38,Other,City_9,49,4,American,Riverstone Smokehouse,Monthly,No,Cold,5,4,Fair,1,TRUE,FALSE,Bike-friendly,0.782484196,Bike,No,,,
5b4e01W,9,Beef pie,2024-04-22,2024-04-22,11.99,15,97.5,Walk,Medium,Sunny,0,-0.65,Route_5,d47c5d53-2aef-4591-9e97-b8c731582a9c,47,Female,City_7,13,3,American,Riverstone Smokehouse,Monthly,Yes,Warm,3,5,Poor,5,FALSE,TRUE,Mixed,0.698760025,Bike,No,,,
3db83cM,9,Beef pie,2024-07-13,2024-07-13,11.38,7,45.5,Bike,High,Snowy,0,-6.66,Route_3,4e4fdb1a-77ca-4cc3-8ad0-53efbc050139,47,Male,City_3,17,4,American,Riverstone Smokehouse,Weekly,Yes,Warm,5,4,Fair,5,FALSE,TRUE,Mixed,0.674255442,Car,No,,,
64db6bP,9,Beef pie,2024-04-09,2024-04-09,7.22,20,130,Car,Medium,Rainy,0,10.94,Route_3,824e8c74-3236-4b3d-9452-e87a3c5eaf4f,32,Female,City_4,23,4,American,Riverstone Smokehouse,Weekly,No,Hot,2,4,Good,4,TRUE,TRUE,Mixed,0.936886457,Bike,Yes,,,
8b5ddaJ,9,Burger,2024-11-25,2024-11-25,6.28,2,19,Bike,High,Sunny,0,20,Route_5,94082121-b4a6-423f-8726-9c45cde9fb06,21,Female,City_9,18,4,American,Riverstone Smokehouse,Weekly,Yes,Cold,5,2,Fair,4,TRUE,FALSE,Car-only,0.360549595,Car,No,,,
32e401N,9,Burger,2024-07-02,2024-07-02,9.54,22,209,Car,Low,Rainy,0,-4.84,Route_2,5ef318da-9a40-4860-82ad-46ecf990106f,38,Male,City_6,46,4,American,Riverstone Smokehouse,Weekly,Yes,Warm,1,2,Good,1,TRUE,FALSE,Bike-friendly,0.019464537,Car,No,,,
6cad6cL,9,Chicken wings (8 pcs),2024-11-05,2024-11-05,10.98,16,192,Bike,Medium,Sunny,0,1.53,Route_1,ea362d50-a63f-4cc6-98c3-333d7042d07e,47,Male,City_2,19,5,American,Riverstone Smokehouse,Weekly,Yes,Hot,1,4,Good,5,FALSE,FALSE,Mixed,0.031283919,Car,No,,,
632cf1B,9,Chicken wings (8 pcs),2024-08-01,2024-08-01,5.61,3,36,Bike,Medium,Snowy,0,-2.19,Route_4,4aea51f0-ce06-42b2-a651-9ac70b5d8466,20,Female,City_7,27,2,American,Riverstone Smokehouse,Weekly,Yes,Warm,4,3,Fair,2,TRUE,TRUE,Bike-friendly,0.977581537,Bike,Yes,,,
07fa2bB,9,Chicken wings (8 pcs),2024-03-01,2024-03-01,2.56,16,192,Walk,Medium,Rainy,0,-0.13,Route_5,5dd9dc0f-8f4e-447f-832a-8f239986da83,35,Male,City_1,31,4,American,Riverstone Smokehouse,Monthly,Yes,Cold,5,1,Good,1,TRUE,TRUE,Car-only,0.917767952,Bike,Yes,,,
a7d553N,9,Chicken wings (8 pcs),2024-04-08,2024-04-08,10.91,9,108,Car,High,Sunny,0,12.68,Route_4,a31c0289-f323-4aa4-b32a-83f821c1740f,27,Female,City_7,50,3,American,Riverstone Smokehouse,Monthly,Yes,Hot,1,3,Good,1,FALSE,FALSE,Mixed,0.870107604,Car,Yes,,,
7963a0D,9,Chicken wings (8 pcs),2024-07-31,2024-07-31,9.02,15,180,Walk,Low,Rainy,0,-2.37,Route_3,37408562-516c-4bb5-8500-d905a724632e,29,Female,City_4,37,4,American,Riverstone Smokehouse,Weekly,Yes,Cold,2,2,Fair,1,TRUE,FALSE,Mixed,0.08422862,Car,No,,,
24ceb2J,9,Chicken wings (8 pcs),2024-06-29,2024-06-29,4.5,20,240,Bike,Medium,Snowy,0,14.37,Route_2,9df9ae5b-a63b-4040-b739-188f98e38590,50,Female,City_10,13,1,American,Riverstone Smokehouse,Weekly,No,Hot,4,2,Fair,4,TRUE,TRUE,Bike-friendly,0.514373952,Bike,No,,,
86958bK,9,Cookie,2024-10-26,2024-10-26,8.53,9,22.5,Car,High,Rainy,0,10.02,Route_1,e1f6c1ed-6309-4cc8-8e3e-3a748204c8ef,57,Female,City_10,1,2,American,Riverstone Smokehouse,Weekly,No,Hot,4,4,Poor,5,TRUE,TRUE,Bike-friendly,0.702064488,Car,No,,,
5757d9Y,9,Cookie,2024-12-06,2024-12-06,7.37,12,30,Car,Medium,Rainy,0,17.24,Route_3,a0cacd83-95be-4596-af8a-fc5966308915,42,Male,City_2,13,4,American,Riverstone Smokehouse,Monthly,No,Warm,4,1,Poor,4,TRUE,FALSE,Car-only,0.792277276,Car,No,,,
baff35V,9,Cookie,2024-05-30,2024-05-30,9.95,17,42.5,Walk,Low,Rainy,0,10.34,Route_1,fc5150b9-e828-4ebe-969d-688b0e29c708,55,Male,City_8,32,4,American,Riverstone Smokehouse,Monthly,Yes,Warm,2,5,Good,1,TRUE,TRUE,Car-only,0.403306837,Bike,No,,,
fb9663Y,9,Cookie,2024-12-10,2024-12-10,6.08,2,5,Walk,Low,Snowy,0,-9.47,Route_5,54b5d2c2-187a-42f1-b601-8adc5fb9a91b,45,Female,City_5,20,4,American,Riverstone Smokehouse,Weekly,No,Hot,1,3,Fair,5,FALSE,TRUE,Car-only,0.141795958,Car,No,,,
8cf5deR,9,Cup cake,2024-02-14,2024-02-14,6.75,12,45,Bike,Medium,Snowy,0,6.49,Route_1,617098a6-1fd6-42d9-9f08-27f6b7a26a1a,46,Other,City_9,23,2,American,Riverstone Smokehouse,Weekly,Yes,Hot,3,5,Good,5,FALSE,TRUE,Bike-friendly,0.104045302,Bike,No,,,
facd5aK,9,Cup cake,2024-08-03,2024-08-03,3.22,24,90,Walk,High,Sunny,0,8.49,Route_5,bc0ef644-6052-4168-84af-1d9f6f9ff329,55,Female,City_4,21,2,American,Riverstone Smokehouse,Weekly,No,Hot,4,4,Poor,2,TRUE,TRUE,Mixed,0.779663607,Car,No,,,
d8a9baE,9,Cup cake,2024-08-08,2024-08-08,13.68,9,33.75,Car,High,Sunny,0,3.65,Route_4,5eaa6212-fd9a-4a7f-9fd0-01a6c009c60a,44,Male,City_4,38,3,American,Riverstone Smokehouse,Weekly,Yes,Hot,4,2,Fair,4,FALSE,TRUE,Bike-friendly,0.118695973,Car,No,,,
1f4111R,9,Cup cake,2024-03-19,2024-03-19,6.7,13,48.75,Walk,Medium,Rainy,0,12.55,Route_3,e72c836d-080c-4f28-8721-20ea04fd73a5,27,Other,City_8,37,4,American,Riverstone Smokehouse,Weekly,Yes,Warm,5,5,Good,5,TRUE,FALSE,Car-only,0.882365364,Car,Yes,,,
98186cC,9,Fried chicken (3 pcs),2024-10-16,2024-10-16,5.49,12,119.88,Walk,High,Snowy,0,17.81,Route_4,057a41dd-e0db-40a2-b53b-7cf841a03b49,28,Other,City_2,35,5,American,Riverstone Smokehouse,Monthly,No,Cold,1,5,Fair,1,TRUE,FALSE,Bike-friendly,0.756590353,Car,No,,,
a5054fZ,9,Fried chicken (3 pcs),2024-07-31,2024-07-31,3.64,6,59.94,Car,Medium,Rainy,0,17.27,Route_1,e60a97bb-82b5-4cf8-8ea6-ec8599c6550b,42,Female,City_3,25,2,American,Riverstone Smokehouse,Weekly,Yes,Warm,4,2,Fair,5,FALSE,TRUE,Bike-friendly,0.362609989,Bike,No,,,
13f9dbX,9,PastrySmoothie,2024-08-22,2024-08-22,2.76,7,43.75,Car,High,Rainy,0,1.86,Route_5,ca00e3d0-f95c-4ed4-b28d-c6bf148b00be,54,Other,City_10,12,1,American,Riverstone Smokehouse,Monthly,No,Warm,5,4,Fair,1,TRUE,FALSE,Bike-friendly,0.725666917,Car,No,,,
72b7acR,9,Whole cake,2024-10-22,2024-10-22,4,13,416,Bike,Medium,Sunny,0,7.17,Route_5,70aac6e2-7808-4867-9184-06a33e761cff,36,Female,City_6,38,1,American,Riverstone Smokehouse,Weekly,No,Warm,5,3,Fair,1,FALSE,TRUE,Bike-friendly,0.614257659,Car,No,,,
5fa292N,9,Whole cake,2024-09-26,2024-09-26,2.88,25,800,Car,High,Sunny,0,2.5,Route_5,8d7f0d70-26bc-4d05-93e0-27a0eceede65,52,Female,City_7,21,4,American,Riverstone Smokehouse,Weekly,No,Warm,2,2,Poor,3,FALSE,TRUE,Mixed,0.259680091,Car,No,,,
9a02b0P,9,Whole cake,2024-09-28,2024-09-28,11.95,19,608,Bike,Low,Snowy,0,6.47,Route_4,5f0c4a07-ab39-44ef-9add-743bfedbfb01,56,Female,City_3,26,4,American,Riverstone Smokehouse,Weekly,Yes,Cold,5,1,Fair,2,FALSE,FALSE,Car-only,0.347712278,Car,No,,,
12a9c4W,9,Beef pie,2024-05-13,2024-05-13,4.48,3,19.5,Car,Low,Sunny,0,5.54,Route_4,97e69ab3-39ec-4c00-80e7-a1eee864d8de,34,Other,City_1,32,3,American,Riverstone Smokehouse,Monthly,Yes,Hot,1,4,Good,1,FALSE,FALSE,Mixed,0.063934511,Car,No,,,
97a433B,9,Beef pie,2024-06-04,2024-06-04,14.95,3,19.5,Car,Low,Rainy,0,7.59,Route_5,00d8f9ea-7d19-4933-b5d3-905b53b1c2a6,34,Male,City_1,26,3,American,Riverstone Smokehouse,Monthly,No,Warm,2,5,Poor,1,FALSE,TRUE,Car-only,0.404623339,Car,No,,,
3dcd80Y,9,Beef pie,2024-03-26,2024-03-26,7.45,21,136.5,Walk,High,Rainy,0,4.23,Route_1,65f45598-43d4-4609-b2a7-741cde059827,56,Other,City_10,21,4,American,Riverstone Smokehouse,Weekly,Yes,Hot,3,1,Fair,2,TRUE,FALSE,Bike-friendly,0.279960589,Car,No,,,
ace9eaX,9,Beef pie,2024-02-08,2024-02-08,9.94,23,149.5,Walk,Medium,Rainy,0,11.96,Route_2,6162239d-3bf5-4985-8e51-df95fe80a1f0,26,Female,City_7,30,2,American,Riverstone Smokehouse,Weekly,Yes,Cold,1,2,Good,4,TRUE,FALSE,Bike-friendly,0.62679072,Bike,No,,,
84cf99U,9,Beef pie,2024-05-21,2024-05-21,13.66,10,65,Bike,High,Sunny,0,11.62,Route_4,0197639f-db6e-4cce-8d01-d41f28b4bd3f,38,Female,City_5,4,3,American,Riverstone Smokehouse,Monthly,No,Warm,5,3,Good,1,TRUE,TRUE,Mixed,0.381191484,Car,No,,,
d73b9fP,9,Chicken pie,2024-06-07,2024-06-07,10.81,25,156.25,Bike,Low,Snowy,0,4.84,Route_1,10bdf911-a0b2-47f4-9220-b6fd62dd15c3,39,Other,City_6,22,3,American,Riverstone Smokehouse,Weekly,Yes,Hot,3,1,Good,3,TRUE,FALSE,Bike-friendly,0.991098885,Car,Yes,,,
a6b7b8C,9,Chicken pie,2024-03-01,2024-03-01,8.08,7,43.75,Car,High,Sunny,0,11.22,Route_4,5b78a20f-0fef-4027-99df-ff572f4d2031,38,Other,City_8,5,1,American,Riverstone Smokehouse,Monthly,No,Hot,3,3,Poor,4,FALSE,FALSE,Mixed,0.739145549,Car,No,,,
176527C,9,Chicken pie,2024-02-11,2024-02-11,12.62,3,18.75,Walk,Low,Rainy,0,-7.85,Route_2,4f06c8f0-df71-40ac-8dca-d3543306292a,54,Male,City_3,43,4,American,Riverstone Smokehouse,Monthly,Yes,Warm,4,1,Good,2,FALSE,FALSE,Mixed,0.206130207,Car,No,,,
e62253J,9,Chicken pie,2024-08-14,2024-08-14,9,13,81.25,Car,High,Snowy,0,1.5,Route_4,800f1bbc-ab5c-4c3a-9a72-d016ea957cac,41,Female,City_1,22,2,American,Riverstone Smokehouse,Weekly,No,Warm,4,4,Good,3,FALSE,TRUE,Bike-friendly,0.012876017,Car,No,,,
2acba9O,9,Chicken wings (8 pcs),2024-03-05,2024-03-05,13.19,18,216,Car,Medium,Snowy,0,9.88,Route_2,892b0703-10f9-4700-b30a-28467b340a1f,25,Other,City_10,10,5,American,Riverstone Smokehouse,Monthly,No,Hot,1,2,Fair,5,TRUE,TRUE,Car-only,0.561093516,Bike,No,,,
1c074aD,9,Cookie,2024-02-19,2024-02-19,11.11,16,40,Walk,Medium,Rainy,0,14.12,Route_3,3a33810b-3180-4be3-b8db-3e61e2085cfb,51,Male,City_10,32,4,American,Riverstone Smokehouse,Weekly,No,Warm,5,5,Poor,4,TRUE,TRUE,Car-only,0.793405998,Bike,No,,,
da36cfC,9,Cookie,2024-05-27,2024-05-27,2.01,14,35,Walk,Medium,Rainy,0,5.98,Route_2,5118aca2-b78f-4734-b90e-db85646623bf,45,Female,City_10,5,5,American,Riverstone Smokehouse,Monthly,Yes,Warm,1,4,Fair,2,TRUE,FALSE,Bike-friendly,0.719036395,Bike,No,,,
b38e58V,9,Cup cake,2024-05-13,2024-05-13,4.84,3,11.25,Bike,Low,Snowy,0,-8.53,Route_5,e8d4269c-ba03-4e5e-9581-588f4824789d,26,Other,City_4,17,2,American,Riverstone Smokehouse,Monthly,No,Cold,2,4,Poor,2,FALSE,FALSE,Mixed,0.911051932,Car,Yes,,,
4bbd39F,9,Cup cake,2024-10-03,2024-10-03,9.83,10,37.5,Bike,High,Rainy,0,17.49,Route_5,a82fb8bb-dcb5-46d2-9e84-45238094b207,58,Other,City_5,43,5,American,Riverstone Smokehouse,Weekly,Yes,Cold,5,1,Fair,5,TRUE,TRUE,Bike-friendly,0.703944369,Car,No,,,
6112c1Z,9,Cup cake,2024-03-12,2024-03-12,13.72,5,18.75,Bike,High,Snowy,0,-4.96,Route_3,9a731062-8841-4838-839a-d35544ea3763,21,Other,City_10,16,1,American,Riverstone Smokehouse,Weekly,No,Cold,5,1,Poor,2,FALSE,TRUE,Bike-friendly,0.940835485,Car,Yes,,,
9bdfcbZ,9,Fried chicken (3 pcs),2024-06-24,2024-06-24,2.89,16,159.84,Bike,Low,Snowy,0,-4.56,Route_4,5c667989-11ba-43f8-a3b2-60e01b940474,20,Other,City_1,11,5,American,Riverstone Smokehouse,Weekly,Yes,Hot,5,3,Poor,3,TRUE,FALSE,Car-only,0.506782324,Car,No,,,
1848e8T,9,Fried chicken (3 pcs),2024-04-10,2024-04-10,6.59,14,139.86,Car,High,Rainy,0,13.88,Route_1,f65b06ff-4414-4cbc-8a4b-d1bcd901f63e,30,Female,City_2,1,5,American,Riverstone Smokehouse,Monthly,No,Warm,1,5,Good,2,FALSE,FALSE,Car-only,0.076643991,Car,No,,,
a8dee1A,9,PastrySmoothie,2024-11-23,2024-11-23,9.33,3,18.75,Bike,High,Snowy,0,-5.75,Route_2,5cc941ba-5657-44c8-a28a-1d887d6250be,28,Other,City_4,36,4,American,Riverstone Smokehouse,Weekly,Yes,Hot,2,1,Poor,2,TRUE,TRUE,Mixed,0.178160302,Car,No,,,
f7aa4bT,9,PastrySmoothie,2024-09-16,2024-09-16,7.26,13,81.25,Car,Low,Sunny,0,-8.34,Route_2,bccf8078-d339-4a69-a2e6-0bfa797632c1,60,Female,City_1,45,3,American,Riverstone Smokehouse,Weekly,No,Cold,2,5,Fair,5,FALSE,FALSE,Mixed,0.69362516,Car,No,,,
76ab99P,9,Whole cake,2024-05-01,2024-05-01,13.82,17,544,Walk,Medium,Sunny,0,5.02,Route_3,ea40bb5e-9553-46d8-852b-e61ccfe6e6a3,24,Female,City_4,23,4,American,Riverstone Smokehouse,Weekly,No,Warm,3,3,Poor,5,TRUE,TRUE,Bike-friendly,0.728790666,Bike,No,,,
0f9969C,9,Whole cake,2024-04-09,2024-04-09,6.84,2,64,Bike,High,Rainy,0,-4.26,Route_3,cf528715-7158-4168-8449-7b6d4b228f2f,51,Female,City_4,41,1,American,Riverstone Smokehouse,Monthly,No,Hot,4,5,Fair,4,FALSE,FALSE,Car-only,0.800734433,Car,Yes,,,
e39169X,9,Whole cake,2024-07-23,2024-07-23,14.04,16,512,Walk,High,Rainy,0,-9.21,Route_5,da29a504-14f9-467a-a32d-8a9eda935f42,23,Female,City_2,36,3,American,Riverstone Smokehouse,Monthly,Yes,Hot,4,4,Poor,4,FALSE,TRUE,Mixed,0.623684458,Car,No,,,
b67697L,9,Beef pie,2024-03-09,2024-03-09,11.25,6,39,Walk,Low,Sunny,0,11.94,Route_1,4ac7051c-a11f-4eac-b035-8e8dcdf7fbe9,55,Female,City_8,26,3,American,Riverstone Smokehouse,Monthly,No,Cold,4,1,Poor,5,TRUE,FALSE,Car-only,0.813622881,Car,Yes,,,
04588eP,9,Beef pie,2024-03-13,2024-03-13,8.21,6,39,Bike,Medium,Sunny,0,18.87,Route_3,aaed1192-2977-4e27-9a69-5673d9d09e22,48,Female,City_5,40,1,American,Riverstone Smokehouse,Weekly,No,Cold,1,5,Good,2,TRUE,FALSE,Mixed,0.877161021,Bike,Yes,,,
